Date,DaysToNextTradingDay,DayBeforeHoliday,Volume,Return,OvernightReturn,IntradayTradingRange,BBBBondMargin,CorporateBondMargin,Dispersion
1997-02-21,3,No,1009430827.3668094,-0.001100331963939209,-6.006033899981131e-4,0.020069329877587406,0.5,0.2599999999999998,0.014606103369490855
1997-02-24,1,No,978545153.9093332,0.007095218744493899,-0.002184436288014456,0.02409745441985953,0.5,0.27000000000000046,0.016856801559561565
1997-02-25,1,No,1109769857.741523,0.0025589296892391837,6.191937281553226e-4,0.02350624264957125,0.5,0.2600000000000007,0.01967307301961931
1997-02-26,1,No,1004126213.4146658,-0.0064287442123859865,-4.5209693516356234e-4,0.027024354358076826,0.4900000000000002,0.2599999999999998,0.01757225119856506
1997-02-27,1,No,838076138.2316664,-0.01002309603243504,-4.8305471472501475e-4,0.02508814136013153,0.4899999999999993,0.25,0.018821283670522795
1997-02-28,3,No,1027279638.6565237,-0.0020334159951733827,-0.0030624647911813487,0.025459988829651354,0.45999999999999996,0.23000000000000043,0.019626074971615254
1997-03-03,1,No,815998636.7738329,0.0023234465252405046,-0.003740434319203896,0.02376998919323276,0.45999999999999996,0.22999999999999954,0.018077370470019494
1997-03-04,1,No,998404172.4221427,0.0019197781577038702,0.0022833462076865046,0.024503591751849865,0.45999999999999996,0.23000000000000043,0.020794213829220178
1997-03-05,1,No,952156445.864833,0.010254249864753475,0.002813889695396988,0.02398442646893268,0.45999999999999996,0.23000000000000043,0.018869927530412507
1997-03-06,1,No,1207698051.3189757,-7.210531843717463e-4,0.0020618967948157173,0.024919896743823756,0.45999999999999996,0.22999999999999954,0.02203851030543631
1997-03-07,3,No,1139170395.984976,0.006280433244496396,0.0026730521704856837,0.024378957782517637,0.4499999999999993,0.21999999999999975,0.020003818288022984
1997-03-10,1,No,1097733169.516166,0.007193539186811707,0.0035219698482198323,0.023922532958197847,0.4499999999999993,0.21999999999999975,0.019836478746857462
1997-03-11,1,No,959471574.7908096,-0.0013949814440597412,-4.3414281194747355e-4,0.022402979526042727,0.45999999999999996,0.22999999999999954,0.016730880050738292
1997-03-12,1,No,950218509.080857,-0.0058960912049783425,-0.001398173339453665,0.023289291881601927,0.4499999999999993,0.21999999999999975,0.01817496993588908
1997-03-13,1,No,987522044.5283569,-0.013081499523469773,-0.003539314710791035,0.02536777868488916,0.4500000000000002,0.21999999999999975,0.017691464220715023
1997-03-14,3,No,1007710625.1896665,0.00753305239160694,0.003971776056584715,0.02406856932428085,0.4499999999999993,0.21999999999999975,0.020243966530102502
1997-03-17,1,No,1125170604.9920237,-0.0021674216556087107,-0.004114642858192794,0.027303375707013407,0.4500000000000002,0.21999999999999975,0.018109810190634228
1997-03-18,1,No,860755899.6474999,-0.006622170840211944,-8.950193675120502e-4,0.02426376702928668,0.4500000000000002,0.21999999999999975,0.021543621891290162
1997-03-19,1,No,1181657830.999143,-0.004000240538852709,-0.003177979664646477,0.02572380772051457,0.4399999999999995,0.20999999999999996,0.01935909359871449
1997-03-20,1,No,980778574.1714758,-0.001340646012691827,-5.711875397837961e-4,0.024794450778551077,0.4399999999999995,0.21999999999999975,0.0215082383777227
1997-03-21,3,No,990638923.0926427,3.868189175924314e-4,0.003447691571394702,0.022755762815621573,0.4399999999999995,0.21999999999999975,0.021047236261828323
1997-03-24,1,No,1162686398.0650241,0.003111900437078186,3.6074592248101577e-4,0.02762278717608872,0.4400000000000004,0.21999999999999975,0.021685053665465467
1997-03-25,1,No,998671082.0126426,-1.23872983684446e-4,0.0018282567937288553,0.02585607560088588,0.4299999999999997,0.20999999999999996,0.018716305443580997
1997-03-26,1,No,1021689894.019857,0.001920336047684546,3.3072481368501044e-4,0.02546682024085332,0.4299999999999997,0.20999999999999996,0.021121178038984768
1997-03-27,4,Yes,997465332.8521427,-0.01758694639816458,9.762478799220019e-4,0.03346558659580571,0.4300000000000006,0.21000000000000085,0.019289676129936855
1997-03-31,1,No,1050607077.931833,-0.01912433415290549,-0.003632493613043222,0.034418654224327785,0.46999999999999975,0.25,0.022569858301812722
1997-04-01,1,No,994314348.491024,3.074553118735035e-4,-0.0037882124907084587,0.02908022333851119,0.45999999999999996,0.23999999999999932,0.02301454071826875
1997-04-02,1,No,884843199.956667,-0.00854040621187728,-0.003105244675956705,0.027002081570141112,0.47000000000000064,0.25,0.01898101919457814
1997-04-03,1,No,1028960357.6151427,-0.002365541863385217,-0.003764896293410458,0.02897689493910824,0.46999999999999975,0.25,0.023183632186123015
1997-04-04,3,No,1172849888.1353571,0.012351854675035582,-0.0038488283642204844,0.03276657297041898,0.4800000000000004,0.2599999999999998,0.02517410592898672
1997-04-07,1,No,1010341470.2696427,0.008801408630287293,0.005778565848696931,0.026659682278899168,0.4800000000000004,0.2599999999999998,0.024235818968222637
1997-04-08,1,No,860645378.6703098,0.005131789751486452,-2.5099873336357962e-5,0.02586895361774335,0.47999999999999954,0.2599999999999998,0.02097982830981291
1997-04-09,1,No,877649662.5420237,-0.0033366647771749633,0.002904361471068471,0.02462477363450038,0.47999999999999954,0.2599999999999998,0.019633425359453196
1997-04-10,1,No,810756855.5498569,-0.004171026723434115,-0.0018030766143846504,0.02356904410573166,0.47999999999999954,0.2599999999999998,0.017840259826569452
1997-04-11,3,No,932047272.4420241,-0.021153554358870164,-0.008704750079803918,0.02976245198600698,0.4800000000000004,0.2600000000000007,0.019142738921482372
1997-04-14,1,No,840567882.3006666,0.003069666123827615,-0.0017585476613946232,0.02851587806932492,0.47999999999999954,0.2599999999999998,0.02369930534908032
1997-04-15,1,No,1158577710.9038093,0.011474838732058954,0.009862093163897266,0.028114164773223125,0.4800000000000004,0.2600000000000007,0.0231133836287468
1997-04-16,1,No,1048124811.0985237,0.0052687511208088286,-0.0018833025659133024,0.02897423913978959,0.47999999999999954,0.2599999999999998,0.023140348928669018
1997-04-17,1,No,1047521086.2221904,5.088153627731878e-4,0.002354334335499853,0.027892541670340543,0.46999999999999975,0.2599999999999998,0.022077963726947182
1997-04-18,3,No,1147262819.8226426,0.0033480204673316137,0.0037841795626703395,0.023445683716128818,0.47000000000000064,0.2600000000000007,0.021768078091660138
1997-04-21,1,No,937946353.4224999,-0.009038170496439773,-3.335268608930587e-4,0.02711858392142665,0.4800000000000004,0.2599999999999998,0.019460613564014764
1997-04-22,1,No,1049257819.5489999,0.01191347526384269,6.984457114320175e-4,0.029894497438227013,0.46999999999999975,0.2599999999999998,0.022379416061067366
1997-04-23,1,No,1012050607.06269,0.0019107838929258397,8.08695001036012e-4,0.02677909804050141,0.47999999999999954,0.2599999999999998,0.02153553048097039
1997-04-24,1,No,1060013397.4905237,-0.0025245284448140743,0.0049356456464427455,0.0264516211138027,0.4900000000000002,0.27000000000000046,0.019417999243391208
1997-04-25,3,No,747997457.3596666,-0.009890925825229005,-0.0024865217190340053,0.025201089133356006,0.47999999999999954,0.2699999999999996,0.01925337624212279
1997-04-28,1,No,765744825.3389999,0.005631320075570919,-4.232936217826257e-4,0.026450331013555553,0.4900000000000002,0.27000000000000046,0.019112683759687294
1997-04-29,1,No,988055436.1751903,0.02246585457433946,0.012859435161705412,0.028355034198209984,0.47999999999999954,0.2699999999999996,0.023549460506956985
1997-04-30,1,No,1145461779.1653094,0.007942861759990687,-0.0013682624551519108,0.02966507441603468,0.47999999999999954,0.2599999999999998,0.020431762061838128
1997-05-01,1,No,960236470.2739757,0.0013147594565522448,-3.231810567574933e-4,0.026998829174992193,0.47999999999999954,0.2599999999999998,0.02042606980755192
